Age,Gender,Marital Status,Education,Job,Income,Loan Amount,Loan Term,Interest Rate,Credit History,Collateral,Employment Length,Num Dependents,Monthly Expenses,Credit Score,Debt to Income Ratio,Loan to Value Ratio,Payment History,Credit Utilization,Bankruptcy,Foreclosure,Delinquency,Repossession,Late Payments,Credit Inquiries,Default,BKI_rate
36,Male,Divorced,High School,Self-Employed,1277.1519539631527,26343.941119665134,53,10.939011004876622,7,No,16,5,4389.429291130223,0.7519377644827812,0.40574245891366256,0.7940172428055758,6,0.8366576428144604,0,0,0,0,0,3,0,D
31,Male,Married,Master,Self-Employed,5822.026647412285,23382.77804215489,18,15.996913925416504,6,Yes,15,3,1870.7116359138377,0.703342715343529,0.3794725659207823,0.8182384868021144,6,0.9411425866752208,0,0,0,0,2,9,0,C
36,Male,Divorced,PhD,Employed,4767.230461052434,14894.065050139201,58,15.05106577958516,4,No,6,1,1425.6722084657167,0.5756644436961443,0.4504886205631483,0.6087988605630305,3,0.07410722659660363,0,0,0,0,2,1,1,B
60,Male,Divorced,Master,Employed,5611.1833530692265,29035.11646879382,42,13.418834753081725,4,No,3,0,1619.0442926990277,0.5516398394476217,0.48175769414486536,0.9482562863451689,7,0.1083704473337267,0,0,0,1,3,4,1,B
39,Male,Married,Bachelor,Unemployed,3626.9189832874217,27475.89042862188,33,14.864039406156264,8,No,11,4,2317.7188225866685,0.8307199170929188,0.37308642020342697,0.8278401346286254,1,0.003797818494305938,0,0,0,0,0,6,0,D
68,Female,Married,High School,Unemployed,3818.490579276873,4617.86937965124,30,15.367630975924255,7,No,20,1,2646.695818943782,0.7231747436037268,0.3391276365394536,0.897014174948491,11,0.3201127000383297,1,0,0,0,2,2,0,D
23,Female,Divorced,PhD,Employed,5357.877374222682,28190.237727033455,43,8.66874062329005,3,No,1,5,2276.7828206396343,0.4663873959947324,0.6217108420125804,0.6733723485912168,11,0.5571147737052177,0,0,0,1,0,3,1,B
27,Male,Single,Bachelor,Self-Employed,4487.692244196715,17156.58528479309,61,15.28932582530415,5,No,19,2,1310.7082595176912,0.5978940471060947,0.4055486700807204,0.7953072929727705,10,0.22997196093444516,0,0,0,0,1,3,0,C
64,Male,Divorced,PhD,Employed,3487.2412283905132,12940.799341693237,63,13.357794394958594,5,Yes,12,0,2363.243848369072,0.6004756560300651,0.23462235622033856,0.8852736392291151,4,0.8202626394039769,0,0,0,0,5,2,0,C
78,Female,Married,High School,Unemployed,6871.788890963475,3493.5655406114965,48,8.198312558811375,2,Yes,7,2,3077.590450580735,0.42903367571173096,0.3694905910306632,0.8319677765615836,12,0.3030331490458781,0,0,0,0,2,9,1,A
44,Female,Married,High School,Self-Employed,6027.185323906804,28858.513103433746,36,8.11400062679044,7,Yes,20,3,1996.8234879584152,0.760461206978112,0.47796080553889353,0.8509228263363848,4,0.3451009973753162,0,0,0,0,1,4,0,D
70,Female,Married,Master,Self-Employed,5101.378605013498,20053.126751473188,12,15.424161121147046,7,No,5,2,2586.952292028419,0.7650749430372739,0.36362015559814664,0.8867308145310446,7,0.1402883833656574,0,0,1,0,5,6,0,D
42,Female,Married,PhD,Employed,4337.720735541412,21728.47394189726,47,18.361735592445644,5,No,9,2,1381.594336560529,0.6473002426862975,0.39712809927241566,0.737074347318256,0,0.8785169602964712,0,0,0,0,4,5,0,C
71,Male,Single,Master,Self-Employed,4257.406519675739,16805.33984385386,63,8.569637193264306,8,Yes,18,4,4120.604790169052,0.8424797975150544,0.4100565444688513,0.815187673478746,6,0.9274627820771493,0,0,0,0,3,7,0,D
64,Male,Divorced,High School,Unemployed,3285.3746232567064,26441.362808812013,50,9.547247755197114,8,No,7,5,1530.8976656302732,0.7935567978589229,0.48787245238214916,0.7899614994201072,7,0.38000427896776123,0,0,0,0,3,5,0,D
39,Male,Married,PhD,Unemployed,3297.4560821896707,30333.617791681325,13,10.078938575880525,1,No,9,4,2001.383769928317,0.36307500260786674,0.4800830479000205,0.8676553859937427,2,6.786026071003981e-05,0,0,0,0,5,4,1,A
27,Male,Divorced,High School,Self-Employed,5096.269260704779,48649.78375205236,45,8.041120561669581,7,Yes,17,1,2382.130538693067,0.7792637063127178,0.2827028397478538,0.8350602177216839,11,0.33968641085101536,0,0,0,0,1,3,0,D
22,Female,Divorced,Master,Unemployed,5808.647097668477,14634.32718195979,18,18.772159226587995,7,Yes,12,0,932.0422445962329,0.7686082963029414,0.4181108225536289,0.9130549679120215,0,0.26521710151812017,0,0,1,0,2,2,0,D
49,Male,Single,Master,Unemployed,4265.527291962338,28557.554001948643,44,12.028021726117046,7,Yes,7,0,1160.805415074643,0.7788711187309294,0.3277192451552127,0.6467436261280298,5,0.3053261923726276,0,0,0,0,2,1,0,D
64,Female,Single,PhD,Employed,1584.7032119062178,23370.966725984454,30,8.187974061108427,5,No,14,3,3604.783957058712,0.6196394564782451,0.43132384086608455,0.708628322539936,3,0.44428667521000376,1,0,0,0,2,9,0,C
35,Male,Single,High School,Unemployed,6047.439264829172,20427.000569651802,32,17.322433215315794,5,Yes,19,4,810.4098555937353,0.6023792933016128,0.45982822691470454,0.8322447348297198,12,0.6831886362752285,0,0,1,0,5,0,0,C
47,Female,Divorced,PhD,Employed,5563.234925441158,20648.18138119599,23,11.969455348820853,6,No,8,3,2407.231046104633,0.6926032299442048,0.46488618084578154,0.8618181199537306,2,0.08308338036956331,0,0,0,0,4,3,0,C
36,Female,Divorced,High School,Employed,7921.514148841348,17405.646328338466,29,18.008258317827597,4,No,16,1,1648.0616707587506,0.5372945962291777,0.403883589527651,0.7897195537016739,6,0.2928345952615329,0,0,0,0,1,8,1,B
54,Female,Divorced,Bachelor,Employed,2567.040954305006,2928.928174329838,21,9.276672110401387,5,No,15,2,3434.4811178216178,0.5998490349780037,0.28942967409910836,0.8234872049810819,11,0.546187646395172,0,0,0,0,1,0,0,C
42,Female,Single,Bachelor,Unemployed,6585.06701758137,14592.178760120014,59,8.556183038383613,5,Yes,4,5,2769.8321946518668,0.5877674701934544,0.4088885896965417,1.0024739191389196,11,0.7621682606535074,0,0,1,0,3,4,0,C
54,Female,Single,PhD,Self-Employed,8385.238293823399,32626.054670834732,62,8.360235304942247,7,No,2,1,236.26383274819273,0.7770748155106781,0.42917890880085025,0.71275135951975,0,0.1632012664051633,1,1,0,0,5,0,0,D
77,Female,Married,Master,Unemployed,3604.977229232205,18883.56950632305,17,18.345009661355657,6,No,3,0,1578.789126611132,0.7101112102959488,0.3421221758903058,0.7844103435519499,10,0.9507637701019946,0,0,0,0,1,1,0,C
69,Male,Single,PhD,Unemployed,8200.156898122144,3636.0689020239915,15,12.697626060356486,4,Yes,4,1,2766.839892366099,0.5395201486758006,0.3612873906317688,0.7129960956674514,12,0.6698180674066571,0,1,0,0,1,8,1,B
33,Female,Divorced,Bachelor,Self-Employed,3683.063213713762,15514.990672978409,48,14.815266762532007,6,No,11,2,2534.049302872281,0.7154971012811883,0.3818453025578111,0.6922644999964831,1,0.7101657440071156,0,1,0,0,2,2,0,C
73,Male,Divorced,High School,Employed,3630.928017884571,17496.12619157305,52,13.064744455014653,1,No,10,2,3265.977041264101,0.347068099757365,0.4169336993179274,0.8052555842614258,0,0.9529032282539645,0,0,0,0,0,6,1,A
23,Male,Single,PhD,Unemployed,5935.65769857445,24224.119824149548,35,16.541061820139404,5,Yes,8,1,2358.849523641656,0.6332402284814123,0.3506631551024939,0.8486942253564754,12,0.8948754707689123,0,0,0,0,4,6,0,C
56,Female,Divorced,PhD,Employed,4490.494330227305,27511.277556639252,33,10.648137752338073,1,No,8,3,3118.443661143432,0.3623880603683308,0.3293059991638196,0.847208540102522,9,0.0879606617789841,0,0,0,0,2,0,1,A
45,Female,Married,High School,Employed,7307.817631834663,11990.962934263178,20,9.274932272428426,8,No,12,3,1757.1340626367582,0.8229168406397162,0.32248954649560524,0.7838338219598785,1,0.6359468114926208,0,0,0,0,5,9,0,D
77,Female,Married,Master,Employed,1123.0006901613124,14231.927459188957,54,19.235693624271143,1,No,3,2,1739.0610305443474,0.3055398568955897,0.45220861142262403,0.7027873721966355,1,0.37333986982577694,0,0,0,0,0,0,1,A
49,Female,Single,Bachelor,Unemployed,3346.1277529699737,4936.465661534663,46,16.510984494118382,3,No,7,4,3596.0717462029506,0.44727734784569434,0.3565729944108731,0.8555812502389664,7,0.8733838033591318,0,0,0,0,0,2,1,B
43,Female,Single,Master,Self-Employed,6419.0057322403445,34485.776565205706,55,18.443003045771018,2,Yes,15,3,2527.573894024995,0.40991493333962914,0.34128260210436784,0.8834367770374866,1,0.8375420886528063,0,0,0,0,2,6,1,A
64,Female,Married,Bachelor,Self-Employed,4708.728935425344,20311.813154727563,31,13.044040479674672,6,Yes,10,3,918.3829778987983,0.6753993445221503,0.35550826162232735,0.6960152037487668,0,0.8655078815115435,0,0,0,0,3,7,0,C
76,Male,Divorced,High School,Employed,2877.8183905511737,24335.859192770582,12,15.104384396855068,5,No,8,0,1914.3636512349583,0.6309149249428619,0.2880116708969393,0.8475722158244907,8,0.3823390225683191,0,0,0,0,3,0,0,C
72,Female,Married,Bachelor,Unemployed,467.9036905378962,13799.791537263402,14,13.712873442955964,5,Yes,2,2,2754.1933619875444,0.6392958763243284,0.38921344652684364,0.931647318731287,10,0.2386927090805544,0,0,0,0,5,3,0,C
70,Female,Divorced,Master,Employed,2667.1324782997026,34201.50334967133,43,17.893312843204555,6,No,10,4,610.6117784671087,0.6659591965714727,0.4752461218528514,0.8357184447740895,12,0.7357292570716171,0,0,0,0,4,0,0,C
25,Female,Single,Bachelor,Self-Employed,5145.443436936238,30210.26081543139,39,8.158033341331262,3,Yes,16,4,123.24182860485871,0.4667166752356938,0.5341656960457073,0.8561808314612988,6,0.26064065393918867,0,0,0,0,3,0,1,B
56,Male,Divorced,Bachelor,Employed,5828.1252963431225,3710.2403928454823,12,19.423941145535498,1,No,19,5,1146.5869829450226,0.3254407003818799,0.23388391407069953,0.7646047462642158,5,0.5962138439709557,0,0,0,0,3,4,1,A
68,Male,Single,Master,Unemployed,7199.68919239889,726.1792378263417,12,10.145749873483576,1,Yes,12,3,1895.0872447573624,0.3655044214690537,0.2222307325258288,0.9386562376409247,10,0.002831481058804153,0,0,0,0,4,0,1,A
50,Male,Married,Bachelor,Self-Employed,1331.07689108692,26136.4506796086,52,17.019034009737233,6,No,13,4,1823.4491685486723,0.6982745764841302,0.3888677498537752,0.7383060196244227,3,0.21800385682071155,0,0,0,0,2,1,0,C
73,Female,Single,High School,Unemployed,5274.847763817685,24534.040206076133,39,11.935071687868506,8,Yes,10,1,1792.69394646107,0.7989080204539986,0.4944243340217027,0.8998304595616888,12,0.41961367661923854,0,0,0,0,0,3,0,D
64,Female,Single,Bachelor,Employed,4593.648022795104,19004.24653200499,14,14.223729460942588,6,Yes,6,2,1777.1652947468897,0.6933282224661325,0.47781068497828116,0.852279495116022,6,0.8412404603495708,0,0,0,0,0,5,0,C
51,Male,Single,Bachelor,Unemployed,3847.8409214734274,16347.24257680982,13,9.836664600832709,6,No,2,4,3801.85709645128,0.6934508288377984,0.34556619997229643,0.7256486791907727,0,0.6914417619231129,0,0,0,1,5,7,0,C
23,Female,Married,Master,Unemployed,3655.486001150869,41660.594980876296,52,8.95931078451999,1,No,15,3,1448.7048277121846,0.33293610571781784,0.45378800075212117,0.7585391317841936,2,0.3589603031288291,0,0,0,0,1,5,1,A
53,Female,Divorced,Bachelor,Employed,9660.971666456335,14666.824536193664,14,12.741782784622629,3,No,11,3,3932.796749013044,0.49780844447283984,0.5010844006049794,0.8094064626872126,6,0.11596226144856703,0,0,0,0,3,7,1,B
25,Male,Divorced,PhD,Employed,8649.929124431568,8371.04471304819,52,17.943399661560203,2,Yes,5,2,417.0999966765471,0.3965665801968775,0.37875464632757916,0.9310342684858747,12,0.11899376485173463,1,0,1,0,0,0,1,A
67,Female,Married,Bachelor,Unemployed,5945.288633771687,21811.84313264473,31,9.660395357589568,6,No,2,5,1119.5714317765764,0.6551059351402069,0.17640459001944586,0.7558839799494479,1,0.8822497741280694,0,0,0,0,5,6,0,C
64,Female,Divorced,PhD,Self-Employed,6361.008525307808,1364.5914172847552,56,8.338332257064579,6,No,2,5,1084.9616540888528,0.6943380740118321,0.5641502854526684,0.9622084397965054,3,0.9846014779466417,0,0,0,0,4,9,0,C
31,Female,Single,PhD,Self-Employed,4625.401369828524,25464.766961594436,42,16.6242830650595,7,No,12,4,3205.644116251162,0.7470335262563911,0.5132127718809703,0.7988609457187666,0,0.047606841361125696,0,0,0,0,5,5,0,D
47,Male,Divorced,PhD,Employed,6150.593812725874,22281.472166451138,37,15.03320615565221,4,No,3,5,2923.3760089455445,0.5744852045092023,0.442803648151417,0.9271297862904857,7,0.08057765853131071,0,0,0,0,3,0,1,B
51,Female,Divorced,Master,Unemployed,6641.709630595075,29335.043955807723,51,14.295947964584297,6,Yes,5,2,123.21848153431165,0.6826538617231517,0.38192062448405756,0.9695992365381956,10,0.45799641326010254,0,0,0,0,3,7,0,C
34,Female,Married,Master,Self-Employed,5437.248026252247,22626.481104740054,67,15.042062298247844,5,Yes,13,4,1808.4417663446663,0.6051850937923139,0.4424432210962597,0.7997889000949082,8,0.25099423799649423,0,0,0,0,5,7,0,C
62,Male,Divorced,PhD,Unemployed,3564.5266803503137,40934.23051911293,34,9.12867816298524,1,Yes,13,3,2513.4482372503294,0.35301914367622045,0.700048404613858,0.8143622720724725,0,0.9878475982995879,0,0,0,0,4,1,1,A
30,Female,Married,Master,Employed,6993.253101650185,34856.37727110835,52,16.02029851568648,7,Yes,16,3,1582.4075057123746,0.7695645072610229,0.6016290850348697,0.5279855431299646,8,0.2195500028465387,0,0,0,0,5,1,0,D
34,Female,Divorced,Bachelor,Unemployed,3901.0851062679053,35342.75338164002,48,13.146481327615152,1,Yes,6,5,1533.2306948942305,0.319389155279048,0.4923420312763535,0.7656834396792843,8,0.5046567849623953,0,0,1,0,5,7,1,A
79,Female,Divorced,Bachelor,Self-Employed,2635.592582788716,15435.31811384929,60,14.32279694621145,5,Yes,9,1,2822.254731464323,0.6426302794386534,0.661271680080656,0.9447548055047953,9,0.08011465986329025,0,0,0,0,1,7,0,C
51,Male,Divorced,High School,Unemployed,1826.8704024578492,20799.969823719694,60,11.74485764628632,4,No,9,0,1791.2216517523796,0.5276556381819912,0.45728996979498815,0.8770173341852385,3,0.12546196272659194,0,0,0,0,2,3,1,B
56,Male,Divorced,PhD,Self-Employed,3954.9881961681167,32779.77426816622,59,11.616387882054994,6,Yes,6,5,2673.781848227958,0.6677042666568286,0.4709249151123749,0.8497749679139086,9,0.7115684551366,1,0,0,0,2,9,0,C
72,Female,Married,Master,Self-Employed,6956.958640507116,22147.66800023167,47,16.54074254669242,8,No,14,5,2591.37255254327,0.8145246210936024,0.39082031250576615,0.6651521466883075,6,0.6636354316486176,0,0,0,0,1,0,0,D
20,Male,Divorced,Bachelor,Self-Employed,6166.427956685966,22192.078726553238,67,19.660996462025075,5,Yes,10,2,1221.1602552289528,0.6466695596372763,0.4173146946237732,0.5811447683160297,2,0.6262097946073896,0,0,0,0,4,8,0,C
34,Male,Single,PhD,Unemployed,2925.408295721648,31593.54972425646,23,9.05695335872482,3,Yes,11,1,3553.506666343059,0.48163652245713123,0.3441196024143703,0.8354458414473013,9,0.7834940934936157,0,0,0,0,1,4,1,B
23,Female,Married,PhD,Unemployed,1776.7326919437828,15603.76924898433,44,11.8309696737461,8,Yes,1,4,3816.379676929273,0.7977825982174425,0.5473435673922865,0.7455040530220247,8,0.09390961763876027,0,0,0,0,0,7,0,D
23,Female,Married,Master,Self-Employed,3898.818501601402,24828.72155622603,64,11.74330291421237,8,No,16,5,2324.2674565880834,0.792539179595412,0.48615409996376957,0.7798845538575239,2,0.19040212278324153,0,0,0,0,5,7,0,D
75,Female,Married,PhD,Self-Employed,4574.633987767835,22405.762759485686,67,12.318090688296552,8,No,8,3,2294.3502094540863,0.8464322464014112,0.32859380387822246,0.8547788102504109,2,0.7669735047422069,0,0,0,0,5,4,0,D
74,Male,Single,Bachelor,Employed,3995.4010389076857,10444.072063105083,18,11.158757700534863,6,Yes,20,0,2156.3687733952265,0.6588463006752797,0.41472346592379206,0.8071012245880008,0,0.06452593001733542,0,0,0,0,1,4,0,C
20,Female,Divorced,High School,Unemployed,7397.3801337284785,2996.843957113717,69,15.359528537809318,1,Yes,14,5,4388.499710960209,0.3512801918286219,0.5329097701352864,0.9810396146277635,4,0.504784793176189,0,0,0,0,5,4,1,A
44,Female,Divorced,PhD,Employed,4800.613435056312,11944.813743263036,37,10.5471590802051,4,Yes,9,0,2625.5564972559046,0.5312953738689388,0.4684922198797587,0.9314035848873611,1,0.971051718900494,0,0,0,0,1,7,1,B
53,Female,Single,Bachelor,Unemployed,5745.318227974867,21024.658500270216,37,14.82373110548579,4,Yes,14,3,3218.2562707066463,0.5278680073384431,0.2968661926027457,0.7709377716152294,7,0.8154313596010703,0,0,0,1,0,5,1,B
36,Female,Single,Master,Employed,5791.502860950148,30985.679875465576,36,14.835435398724574,6,Yes,7,1,3282.6190995194743,0.6610965336687545,0.4798630288796206,0.758346676270393,5,0.5073645422818972,0,0,0,0,4,4,0,C
20,Male,Married,Bachelor,Employed,4141.728370145183,32720.640896896562,63,14.894804852310664,7,No,15,5,1475.9109573575292,0.7738085631209991,0.3100304782875205,0.6188731411688361,11,0.7439701885521922,0,0,1,0,5,10,0,D
57,Female,Single,PhD,Self-Employed,4032.207008926308,2736.9986578385906,19,17.851927744816624,4,No,6,2,2291.439290468072,0.5374865586982464,0.22775210059610992,0.8998729463056583,3,0.0586302230205582,0,0,1,0,4,7,1,B
36,Male,Divorced,Master,Self-Employed,1494.5587888434166,22636.653424099422,52,16.30259897537294,4,No,3,3,2114.4325979899504,0.5378895857480865,0.39866728531616413,0.7457726239562188,4,0.8021377812988271,0,0,0,0,2,5,1,B
79,Male,Single,Master,Unemployed,5061.393386332301,12571.512723194872,60,9.418011662693175,4,Yes,20,5,2796.720101918553,0.5428535225799944,0.2995156314286655,0.9677570929542483,11,0.07276873221760172,0,0,0,1,2,9,1,B
24,Female,Single,Bachelor,Employed,3241.32823841596,298.6546923493697,53,17.284400450888768,7,No,9,2,2271.990824167912,0.773440099681415,0.349004367816933,0.8046794845995567,3,0.7811261428628633,0,0,0,1,2,9,0,D
19,Male,Single,Bachelor,Employed,4171.164396504976,23385.62707529492,60,15.557537240618249,1,Yes,9,4,296.3076829894087,0.3619599422913106,0.3689968552668811,0.7167847956411557,7,0.1837032455065073,0,0,1,0,0,8,1,A
52,Male,Married,PhD,Employed,6166.7721989912225,5898.5558486257105,52,13.285555899327766,4,No,17,5,2248.810825631054,0.5338837565084437,0.44127515160154884,0.884863389108149,2,0.7662857771890833,0,0,0,0,4,10,1,B
69,Female,Divorced,Bachelor,Unemployed,609.3863353814977,35461.56294830657,13,10.349438359115418,2,Yes,19,2,2789.641316846284,0.394104146246013,0.5041642064167345,0.9523434302407282,2,0.17602785322624992,0,0,0,0,2,8,1,A
28,Male,Married,PhD,Self-Employed,4159.740891244694,13167.051098887845,41,11.351802161488823,7,No,16,4,1671.408573809458,0.776734910590927,0.4197502025032799,0.789487636874256,5,0.7004818246733844,0,0,0,0,3,6,0,D
64,Female,Married,Bachelor,Self-Employed,4073.5869659891564,1675.0916880019213,69,12.383256550705319,6,No,10,3,2453.670660943193,0.6926448302219589,0.4467907150154953,0.7742130474357504,3,0.8122000556263631,0,0,0,0,4,4,0,C
77,Female,Divorced,Bachelor,Self-Employed,4201.592907631635,42565.15102731263,58,16.254972069364893,8,No,8,3,3414.2539908160666,0.8470845936943041,0.49033402574071555,0.7924620543401008,8,0.8183877304558517,0,0,0,0,0,3,0,D
29,Female,Single,Master,Unemployed,4482.181813475861,16664.959700912124,58,11.575224770608514,2,No,6,1,874.4568156083542,0.4373497370590075,0.47259279030802864,0.8181853279793222,5,0.7974455952870736,0,0,0,1,3,10,1,A
61,Female,Single,PhD,Employed,7750.353208993087,15001.415947886013,60,8.368647430537388,4,No,13,3,1091.0672282267392,0.574000297449833,0.49953715808140475,0.7338998209501546,10,0.774046178109633,0,0,0,0,2,6,1,B
80,Male,Divorced,Bachelor,Employed,5664.84986069572,22429.62876395927,37,14.444411181051258,6,Yes,20,0,2682.402028312889,0.6568434282424112,0.5043628507548918,0.6182072832361327,10,0.29113626565645534,0,0,0,0,1,6,0,C
43,Male,Married,Master,Self-Employed,3051.6901525161297,26652.21784038181,54,19.61216804129943,6,Yes,6,0,1336.763582095553,0.6734464091538594,0.11648372941568119,0.6746042868611426,5,0.4182347253101454,0,0,0,0,0,3,0,C
62,Female,Single,Bachelor,Self-Employed,5406.014622221259,7054.447716570134,22,11.32402491420817,4,Yes,7,1,2835.6013342390625,0.559694212130925,0.2534151809430918,0.7694159096323601,7,0.34301526573237096,1,0,0,0,3,1,1,B
72,Female,Single,High School,Self-Employed,5185.24060314532,20648.20441577072,57,18.27496989684797,6,No,19,1,1879.940548867868,0.7112684203408537,0.43352535051219226,0.6718282738135212,9,0.9230424558816581,0,0,0,0,0,10,0,C
68,Male,Divorced,Bachelor,Employed,4498.578430854073,10717.393620472601,66,19.237017551408375,7,No,14,3,2823.4741176732746,0.7583933450894095,0.4369636038139708,0.5706300587091117,1,0.6442236499119499,0,0,0,0,1,2,0,D
70,Female,Single,High School,Employed,4585.030177185345,25973.718916204707,17,8.709208066406767,5,Yes,6,4,2048.367476109893,0.626532379790813,0.23113058198496292,0.9011910717899986,11,0.8906246641053863,0,0,0,0,0,9,0,C
77,Female,Single,PhD,Self-Employed,8754.467435281085,15374.161466391448,41,13.151239101204554,2,Yes,1,2,2301.4204390291648,0.42472321229436977,0.387036380901706,0.557886900388548,6,0.37366135060995775,0,0,0,0,2,3,1,A
77,Male,Divorced,PhD,Employed,5869.966726934169,21345.317100349297,39,9.197536802214625,2,Yes,6,3,4493.850065523253,0.38566782572194425,0.3866055560453183,0.841706026233859,11,0.4244132077091527,0,0,0,0,2,5,1,A
50,Female,Single,Bachelor,Employed,1327.152926233864,1799.9805485346915,50,19.949511370756994,3,No,16,3,368.74415785398105,0.49400601987233717,0.33679902193413275,0.8266006404253208,6,0.008310441414675851,0,0,0,0,4,2,1,B
76,Female,Single,PhD,Unemployed,4176.416018856952,21647.671872657567,61,10.536074139855863,3,Yes,15,0,2943.621850223896,0.4989944216461021,0.29668912506914435,0.8204016622642344,5,0.7777569056742791,0,0,0,0,5,9,1,B
68,Female,Divorced,Bachelor,Employed,6453.547621975091,23860.544163003942,20,10.393403349209406,8,No,15,1,3581.219730114295,0.8220635971567171,0.4874352551123758,0.9125103790199992,3,0.6107895113989226,0,0,0,0,3,4,0,D
29,Female,Divorced,PhD,Self-Employed,6817.481420238948,27308.199393160787,72,13.72373971169307,7,Yes,19,5,1549.6320732031083,0.7737846152801703,0.5317005467510112,0.8767698679453237,10,0.1367683456587141,0,0,0,0,1,8,0,D
65,Female,Married,PhD,Self-Employed,2682.225511319727,2920.8870933733124,61,14.162082264351383,2,No,10,3,2139.98314307092,0.40261097830187353,0.3930586604401342,0.8079842288876068,6,0.7759306619372845,0,0,0,0,2,5,1,A
70,Male,Single,PhD,Unemployed,5634.35946089016,29205.02845818416,70,17.064888562073996,6,No,11,4,3931.3033666195784,0.6547930290762574,0.4093592474712929,0.8333293386068764,1,0.7269252519536196,0,0,0,0,5,1,0,C
21,Male,Married,High School,Unemployed,3562.88785453487,19027.24417965717,45,8.441958970694676,1,No,17,1,720.8373663912469,0.3426953283054402,0.21592134854179668,0.8645429731095923,1,0.45094607495384376,0,0,0,0,3,4,1,A
43,Female,Single,High School,Employed,2029.5046671889481,17030.20017670261,42,9.278180936021702,4,Yes,5,0,3295.9347388097367,0.521579773680746,0.3736153106889339,0.8550542255417466,5,0.3844414772834198,0,0,0,0,2,6,1,B
32,Female,Married,High School,Employed,5059.068254485585,20173.878217484915,24,8.846201099970504,5,Yes,2,4,2131.4074016486966,0.618518384281159,0.5113587327265956,0.7769839054206557,12,0.08135866475638631,0,0,0,0,5,0,0,C
62,Male,Divorced,PhD,Employed,7218.390265591492,11419.791611825325,45,14.892146954913162,7,Yes,4,1,1874.8863288890545,0.7569618826657365,0.28935101987540357,0.8532891250711818,1,0.9923961087686126,0,0,0,0,5,6,0,D
23,Male,Single,PhD,Self-Employed,6383.941125666917,20298.676265544047,60,10.002155905273547,4,No,6,3,3479.7017504919822,0.5315621720677616,0.5309151294352675,0.830964941767679,9,0.7784834437043351,0,0,0,0,1,10,1,B
69,Male,Divorced,PhD,Unemployed,5995.077499251725,10974.752253759922,63,16.43171625341941,8,No,16,1,448.4500719296409,0.8407159706611419,0.36094837618421355,0.7380614828373769,9,0.7230895410382983,0,0,0,0,5,4,0,D
63,Female,Divorced,Master,Unemployed,4545.324283962279,4378.546668843772,18,15.506131836963096,8,No,19,1,1044.1480017094625,0.8224948840475914,0.5057844346693943,0.7457784589952092,4,0.020832884446082778,0,0,0,0,2,4,0,D
53,Male,Single,High School,Unemployed,5582.291779557571,24724.431448835712,52,19.529814296985982,3,Yes,16,0,811.7099743731308,0.4541424361578993,0.2962076448648745,0.9636195715396172,4,0.9098110836595852,0,0,1,0,3,7,1,B
52,Female,Married,Master,Employed,6507.593589711438,26504.747898152906,70,15.184836181475031,7,Yes,20,4,3407.079852031582,0.7825521081977056,0.4100435170908433,0.9266906592482183,8,0.7778720844319524,0,0,0,0,2,3,0,D
72,Female,Married,PhD,Unemployed,9627.976608088662,30592.607028859213,15,9.844245631645688,3,Yes,9,2,1622.8172990787893,0.4993948469092004,0.5271614203723223,0.6351479952633386,7,0.7271909883740533,0,0,0,0,3,10,1,B
36,Male,Divorced,Master,Unemployed,6264.78746664454,22568.187471389938,13,16.87711110020561,3,Yes,12,2,3764.750886389597,0.4749084431955703,0.28004700450187037,0.8078218258060832,5,0.2685048704388395,0,0,0,0,4,6,1,B
57,Male,Single,Master,Self-Employed,6142.02333890717,5035.288440370023,29,15.683152238597211,1,No,19,3,1789.6480670279934,0.33243705910806814,0.3412494052672259,0.800994802901305,1,0.14992434716150804,0,0,0,0,0,9,1,A
69,Female,Married,PhD,Self-Employed,1640.6339578005004,26350.927662779854,18,11.213384867971394,8,No,19,5,46.757223329123235,0.818745510617872,0.42013958809608704,0.7727001854674771,2,0.523320489705348,0,0,0,0,5,6,0,D
18,Female,Single,PhD,Unemployed,4808.353011868253,23065.485771503674,70,14.2658856286425,1,Yes,12,2,1350.9898289938324,0.3247011395360998,0.46219094787183446,0.7440070402189479,7,0.11022810204811484,0,0,0,0,4,8,1,A
75,Male,Single,Master,Employed,4405.441773554269,26311.86314047958,44,8.077880955908052,7,No,9,3,2629.7690210619085,0.7299323851165826,0.4460166857982692,0.8309209645554602,9,0.4355199053650376,0,0,0,0,0,6,0,D
77,Female,Single,Bachelor,Self-Employed,6644.9916285186755,14354.811026475334,53,13.02574563092084,8,Yes,5,1,584.6180303803037,0.8203840061904503,0.30877851386555893,0.8102178650467577,10,0.16033938068538112,0,0,1,0,4,7,0,D
27,Male,Married,PhD,Employed,5678.365947121438,8424.541327460729,70,18.471427920130726,5,No,15,3,2935.7285548649597,0.6303591469568557,0.5695646972888797,0.7070202793804369,3,0.6261900863125712,0,0,1,0,2,5,0,C
73,Male,Divorced,Master,Unemployed,6398.701123992279,23861.735906405025,41,16.876270201112582,8,Yes,20,3,2033.8308700333837,0.8179905541775192,0.32599481106095923,0.9641542447004176,10,0.5908252820730516,0,0,0,1,1,8,0,D
22,Male,Divorced,Bachelor,Employed,5446.527503074865,22446.456766048224,27,9.257430389723144,8,No,18,3,2384.994953215239,0.7928265925989552,0.4043590872097944,0.8650204341618882,2,0.03153254130660721,0,0,0,0,2,3,0,D
